Country,variant,first_seq,last_seq,duration,mortality_rate,total_cases,total_deaths,growth_rate,Continent
New Zealand,S.Y145,2021-10-21,2021-08-27,1,0.004015488469426947,2.81141014,0.011289185,236.7208791,Oceania
New Zealand,S.Y144-,2020-12-16,2021-10-20,309,0.00944767441403372,78.22437254,0.739038403,6.616851421,Oceania
New Zealand,21B.Kappa,2021-03-09,2020-06-03,1,0.01015228403781934,2.065114404,0.020965628,8.884677419,Oceania
New Zealand,20I.Alpha.V1,2020-12-16,2020-08-03,1,0.009447674421333738,79.8887209,0.754762625,6.616851421,Oceania
New Zealand,S.A222,2020-09-22,2021-05-06,227,0.0038508086692714293,137.4206229,0.529180526,16.54131227,Oceania
New Zealand,21C.Epsilon,2020-12-03,2020-12-14,12,0.011622501083985133,1.73450257,0.020159258,5.858461538,Oceania
New Zealand,21A.21B,2021-03-09,2020-12-25,1,0.004245640637761341,3305.144643,14.03245641,22.50434591,Oceania
New Zealand,S.E484,2020-12-29,2021-01-10,13,0.009478673007318665,21.56576958,0.204414878,6.497765406,Oceania
New Zealand,20A.EU2,2020-09-27,2021-01-13,109,0.01221299454518993,1.650640056,0.020159258,7.276996298,Oceania
New Zealand,S.S477,2020-09-27,2021-05-10,226,0.011030971680439556,2.850922286,0.031448443,7.419912859,Oceania
New Zealand,S.H69-,2020-08-24,2021-02-19,180,0.009447674414208808,82.66263482,0.78096966,6.953620534,Oceania
New Zealand,20J.Gamma.V3,2021-03-06,2021-03-01,1,0.009723261080327589,3.773409939,0.03668985,6.767879274,Oceania
New Zealand,S.N439K,2020-08-24,2021-05-26,276,0.013017752076752213,0.340691463,0.004435037,0.0,Oceania
New Zealand,S.H655,2021-03-06,2021-05-17,73,0.009478673001852086,4.423747606,0.041931257,5.7099462,Oceania
New Zealand,20A.EU1,2020-09-22,2021-04-29,220,0.011436413552440978,16.30521117,0.186473138,6.952602115,Oceania
New Zealand,S.P681,2020-10-19,2021-08-01,287,0.0037700282749106723,7004.88862,26.40862816,20.78188633,Oceania
New Zealand,21J.Delta,2021-03-30,2021-10-15,200,0.003770028274985312,6525.775627,24.60235863,42.00934918,Oceania
Papua New Guinea,S.Q677,2021-03-24,2021-09-04,165,0.011176718676319234,30.51971038,0.341110217,67.12981402,Oceania
Papua New Guinea,S.N501,2021-03-31,2021-09-30,184,0.010015022585540304,2.409895414,0.024135157,891.4513362,Oceania
Papua New Guinea,S.L18,2021-03-23,2021-08-11,142,0.009845662425414395,3.023330652,0.029766693,891.4513362,Oceania
Papua New Guinea,21A.Delta,2021-07-13,2021-09-28,78,0.011505803174982603,16.01206758,0.184231698,22.19695716,Oceania
Papua New Guinea,21I.Delta,2021-06-30,2021-08-19,51,0.01108806974646863,2528.28399,28.03378922,39.69717611,Oceania
Papua New Guinea,S.Y144-,2021-03-22,2021-08-28,160,0.010717475341731248,1.351166533,0.014481094,891.4513362,Oceania
Papua New Guinea,S.A222,2021-03-31,2021-09-23,177,0.011088069747454578,2243.139179,24.87208367,60.03237336,Oceania
Papua New Guinea,21A.21B,2021-07-07,2021-06-15,1,0.01066318480825186,1264.340708,13.48189863,11.98992251,Oceania
Papua New Guinea,S.H69-,2021-04-30,2021-03-30,1,0.010262359409918457,9.015285599,0.092518101,104.5,Oceania
Papua New Guinea,S.N439K,2021-03-24,2021-11-08,230,0.009491360443346645,1.652855994,0.015687852,891.4513362,Oceania
Papua New Guinea,S.P681,2021-02-09,2021-11-22,287,0.011088069743418163,12403.79928,137.5341915,85.56641221,Oceania
Papua New Guinea,21J.Delta,2021-07-09,2021-11-23,138,0.01078536272157624,4652.323009,50.17699115,41.69139311,Oceania
