Country,variant,first_seq,last_seq,duration,mortality_rate,total_cases,total_deaths,growth_rate,Continent
Panama,21C.Epsilon,2021-03-19,2021-07-14,118,0.017218379382503604,1369.511538,23.58076923,403.1823529,North America
Panama,21A.21B,2021-04-29,2021-07-26,89,0.017096903502096132,700.4192308,11.975,891.4513362,North America
Panama,S.E484,2021-01-11,2021-08-30,232,0.017093829543053697,41365.35385,707.0923077,621.4241823,North America
Panama,20A.EU2,2021-04-29,2021-07-23,86,0.017096903502096132,700.4192308,11.975,891.4513362,North America
Panama,S.S477,2021-04-04,2021-08-08,127,0.017096903497214228,1400.838462,23.95,312.9846154,North America
Panama,S.H69-,2021-03-25,2021-08-17,146,0.017093829544605334,21734.33846,371.5230769,322.9772404,North America
Panama,20J.Gamma.V3,2021-03-11,2021-07-26,138,0.017093829544140255,20332.12308,347.5538462,352.5890498,North America
Panama,S.H655,2020-07-02,2021-09-08,434,0.017093829544359364,32952.06154,563.2769231,1268.456062,North America
Panama,21G.Lambda,2021-03-26,2021-08-13,141,0.01709690350128248,4202.515385,71.85,321.112605,North America
Panama,S.P681,2021-03-15,2021-08-02,141,0.01709382954599073,33653.16923,575.2615385,345.9626503,North America
Saint Lucia,S.N501,2020-12-17,2021-11-17,336,0.01591607885975998,890.92891,14.18009479,26.19332745,North America
Saint Lucia,ORF1a.S3675,2020-12-17,2021-08-02,229,0.015916078855402742,969.5402844,15.43127962,26.19332745,North America
Saint Lucia,S.Y144-,2020-12-17,2021-11-11,330,0.015916078859381514,917.1327014,14.5971564,26.19332745,North America
Saint Lucia,20I.Alpha.V1,2020-12-17,2021-02-13,59,0.01591607885516882,995.7440758,15.84834123,26.19332745,North America
Saint Lucia,21A.21B,2021-07-14,2021-02-12,1,0.01591607884866211,104.8151659,1.668246445,6.956043956,North America
Saint Lucia,S.H69-,2020-12-17,2021-02-19,65,0.015916078859381514,917.1327014,14.5971564,26.19332745,North America
Saint Lucia,S.P681,2021-05-03,2021-01-02,1,0.01787394167435253,1163.758294,20.80094787,41.84865135,North America
Saint Lucia,21J.Delta,2021-07-14,2020-12-30,1,0.017873941673310554,387.9194313,6.933649289,89.13355862,North America
Saint Vincent and the Grenadines,S.N501,2021-09-20,2021-01-03,1,0.005358737720548302,497.6296296,2.666666667,84.39285714,North America
Saint Vincent and the Grenadines,S.L18,2021-09-20,2021-08-29,1,0.005358737720548302,497.6296296,2.666666667,84.39285714,North America
Saint Vincent and the Grenadines,ORF1a.S3675,2021-09-20,2021-07-26,1,0.005358737720548302,497.6296296,2.666666667,84.39285714,North America
Saint Vincent and the Grenadines,21A.21B,2021-07-21,2021-02-25,1,0.005219660716719886,85.14814815,0.444444444,2.040350877,North America
Saint Vincent and the Grenadines,S.E484,2021-09-20,2021-01-18,1,0.005358737720548302,497.6296296,2.666666667,84.39285714,North America
Saint Vincent and the Grenadines,20J.Gamma.V3,2021-09-20,2021-01-20,1,0.005358737720548302,497.6296296,2.666666667,84.39285714,North America
Saint Vincent and the Grenadines,S.H655,2021-09-20,2021-01-21,1,0.005358737720548302,497.6296296,2.666666667,84.39285714,North America
Saint Vincent and the Grenadines,S.P681,2021-07-21,2021-01-24,1,0.005219660716719886,85.14814815,0.444444444,2.040350877,North America
Saint Vincent and the Grenadines,21J.Delta,2021-07-21,2021-03-17,1,0.005219660716719886,85.14814815,0.444444444,2.040350877,North America
Trinidad and Tobago,S.Q677,2021-07-28,2020-12-30,1,0.027779239248534468,13.27304469,0.368715084,891.4513362,North America
Trinidad and Tobago,S.N501,2021-01-12,2021-05-25,134,0.02967614374417098,8296.440293,246.2063547,198.4980839,North America
Trinidad and Tobago,S.L18,2021-04-17,2020-12-30,1,0.029676143743425778,6866.019553,203.7569832,246.3310755,North America
Trinidad and Tobago,S.Q613,2021-10-18,2021-01-03,1,0.029575985409556325,37.89594972,1.120810056,891.4513362,North America
Trinidad and Tobago,21I.Delta,2021-07-30,2021-01-05,1,0.02954772730702182,55.51571229,1.640363128,195.9622191,North America
Trinidad and Tobago,ORF1a.S3675,2021-01-12,2021-02-26,46,0.029676143754281077,9250.05412,274.5059358,198.4980839,North America
Trinidad and Tobago,S.Y144-,2021-01-12,2021-01-12,1,0.015803861276420545,36.78561453,0.581354749,22.56384324,North America
Trinidad and Tobago,20I.Alpha.V1,2021-01-12,2021-01-06,1,0.015803861276420545,36.78561453,0.581354749,22.56384324,North America
Trinidad and Tobago,S.A222,2021-04-27,2021-04-10,1,0.01618578471724885,3.473114525,0.056215084,891.4513362,North America
Trinidad and Tobago,21A.21B,2021-07-30,2021-01-11,1,0.028101521862068962,43.5,1.222416201,203.6,North America
Trinidad and Tobago,S.E484,2021-02-17,2021-02-02,1,0.02967614375648664,11443.36592,339.5949721,225.8434792,North America
Trinidad and Tobago,S.H69-,2021-01-12,2021-01-12,1,0.015803861276420545,36.78561453,0.581354749,22.56384324,North America
Trinidad and Tobago,20J.Gamma.V3,2021-04-08,2021-01-15,1,0.029676143752855353,9078.403631,269.4120112,248.6289468,North America
Trinidad and Tobago,S.H655,2021-05-03,2021-01-17,1,0.029676143738425066,4691.780028,139.2339385,233.8541316,North America
Trinidad and Tobago,S.P681,2021-07-30,2021-02-26,1,0.029648010291624272,2165.562151,64.20460894,196.2265321,North America
Trinidad and Tobago,21J.Delta,2021-08-03,2021-01-21,1,0.029648010297432942,2108.573673,62.51501397,196.3320603,North America
